cell_id,time,enh_x,enh_y,enh_z,prom_x,prom_y,prom_z,transcription
0,138,-96.92847993000908,961.7490908430012,1285.9334649017276,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,139,-64.3331119627851,885.8030527591704,1244.284727183179,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,140,-25.865537471298296,1215.161358216641,1349.0595361588648,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,141,-5.050945217186211,1012.4027041213798,1019.6474308781229,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,142,154.3969466722997,1151.233592099279,1290.4276245633034,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,143,-14.634973020200505,1087.382520381355,1280.4698510578291,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,144,133.875206902301,1105.4409134080597,1210.6168950881672,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,145,206.90813950303198,985.48775799829,1259.0746804212718,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,146,37.62809766878456,924.1083517007182,1236.696722721402,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,147,272.25055487877853,1013.9440024595832,1144.0896739268055,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,148,137.36380731377483,847.4185228083136,1343.4131000914163,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,149,-129.56121146180874,1014.4134729365311,1094.988884048087,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,150,-277.5464515328693,979.3771414916382,1121.9231607395232,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,151,-142.00447702247573,955.3460334811801,1148.0602669572388,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,152,-60.1132957098751,1202.5663269191834,1476.679300405465,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,153,183.0392366449919,970.9746920106378,1338.5760258330079,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,154,39.95537753385122,1053.3860762536724,1395.8284439742872,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,155,-80.85241624881047,937.1460474298467,1254.6072620687255,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,156,132.52432424236576,747.8184916539186,1157.7089114810408,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,157,-262.2439544167237,1146.1142526003632,1285.5148338847675,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,158,-35.0105263685071,1073.7029627289305,1452.2906227232659,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,159,136.43250209567054,894.1996101964855,1215.3214609636502,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,160,-131.9959543964303,1014.4706438935486,1147.7224592782215,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,161,-94.67295648350489,1068.0828501639962,1091.1880085158812,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,162,-397.797263316979,1098.477255207843,1329.4475880280083,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,163,108.52133366101327,893.6304467711587,1285.3136633369643,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,164,1.4265312564515966,953.284453440812,1116.1691437871432,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,165,15.50566864282257,978.4512947433051,1152.483267039133,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,166,175.9927973460192,1054.4937411002147,1447.274330572181,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,167,246.28373304409672,1091.702721398969,1300.3218012956645,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,168,-55.36725348961227,1044.4765847795113,1461.5079642462724,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,169,-132.0824498059087,972.5186273886976,1300.6965158886214,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,170,-37.84517354862601,910.3936664027909,1211.4720963554007,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,171,-249.1859270863767,967.5769153696485,1081.0997974448476,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,172,-140.24004230040833,948.7907069949121,1216.0761504434822,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,173,59.142332600320856,890.1133868631476,1335.0063217115257,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,174,187.59795337324977,1006.1377515052367,1354.7321350874906,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,175,-243.2492009374688,976.9378862992477,1323.3272388992896,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,176,-25.687662260357854,1042.0412419433346,1272.1530103963264,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,177,-45.88472132574009,875.449193180471,1193.043066050987,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,178,107.83208367505097,881.9027180039091,1331.4378407590657,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,179,-25.059015940945585,957.7776763837919,1164.1014362318087,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,180,-89.70952915142396,1002.0060896069142,1032.6120890360537,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,181,-211.62038590015766,975.3514853267259,1395.4605202638174,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,182,-341.2769536242607,936.868314948058,1253.5786961561362,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,183,281.952882211182,1288.292048663899,1115.9965432426984,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,184,40.57380030835395,937.0520322257123,1273.3724807184126,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,185,303.58392979737835,1034.2833306810153,1240.7036814475605,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,186,60.7802320279186,1025.4197541446513,1045.1070302170076,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,187,-301.7023890257291,996.1517147864315,1254.967280483638,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,188,99.33364529058906,970.9419863255455,1229.4769078055283,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,189,-407.76296179910946,1037.850594903017,1146.7153353313,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,190,40.152711917817555,1101.0908395527285,1485.0877995558856,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,191,-113.44030497944169,955.3852816117827,1276.5596108674729,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,192,180.18220588401095,976.0454125859053,1185.9688313352597,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,193,-19.239469179880473,672.4144574061768,1461.31024832706,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,194,47.5738487841071,858.4442240590549,1215.397566987299,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,195,91.69068394733176,775.6088114706062,1003.6219113992772,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,196,116.10244949264177,871.0428053928736,1194.0913438706434,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,197,14.736788529740352,947.6972434286649,1355.973297925013,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,198,166.66048805844002,1031.6258393513808,1375.9336797960693,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,199,68.22234137479415,925.3719715072835,1246.4577396138698,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,200,-79.53659126559029,826.0726455581085,914.1373731736242,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,201,-66.40572459053436,1036.0567171132423,1326.1525994969434,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,202,151.04256600713973,873.46054667361,1110.3507976716235,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,203,-140.28422316736305,1061.6944824764344,1351.924741673037,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,204,88.66936844357019,941.8119298291685,1215.6672272955034,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,205,25.4581822526917,1027.2670555229809,1459.4098453723504,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,206,-255.72432642287032,989.2513429465166,1145.2582932192836,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,207,97.07700451843482,1112.8985124696787,1342.6365287745627,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,208,-29.06748617657138,1240.6827938649596,1222.2564960054594,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,209,182.44833412822572,1170.9940136085688,1147.7108471544557,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,210,-132.84272427599194,852.2456688806999,1242.9625610371795,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,211,34.37291730466893,972.0991871574893,1260.5136271697077,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,212,-19.012462154920797,1113.7869800458282,1109.7642299926695,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,213,114.07005240851436,1055.96841976313,1509.6604868088814,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,214,72.44773975453427,856.242506808037,1356.4772924749034,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,215,280.15200871014656,1081.6621435363681,1096.628079945726,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,216,110.76349309050283,837.3629308899738,1227.2258760970258,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,217,66.78770787265034,1170.3667025821042,1239.339960966095,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,218,99.12227207070293,935.3417891627369,1271.5613846041017,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,219,159.96865533115863,1176.8573978936176,1341.1738751875168,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,220,-49.102682624318334,1041.0075583018383,1231.3743364792954,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,221,85.69065839227676,1073.5121098312607,1262.6850825834576,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,222,111.78620459054707,888.7765532499722,1459.8949527291454,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,223,83.50875019980424,895.3529020581101,1189.9803916408841,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,224,84.40409378373352,826.0453206031875,1270.4250535370759,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,225,-15.22206119074633,1000.5721595521768,1248.376944634147,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,226,-191.48689144579322,948.8208654195173,1344.038125225177,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,227,-102.5295844038136,1099.7041968267854,1306.472923174551,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,228,137.046943933124,994.8998165992845,1126.2249218829863,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,229,-276.7684306310117,807.412988269149,1306.6849270867626,-509.7234054180517,988.1624396742175,1259.427674260458,1
0,230,-151.81836349782225,1052.60442510341,1076.0867819337,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,231,58.2071341329131,1022.7772691054782,1130.8044307659661,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,232,13.907292115878136,880.3385430362626,1442.0387070433503,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,233,82.36992987764609,952.3014154770917,1433.3267552465982,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,234,341.1639070104934,1137.149106807867,1299.726438135207,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,235,-178.33808304363845,902.6553480964119,1519.7142259813681,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,236,-194.56001866128565,932.1816951013349,1297.6279471947691,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,237,-141.49213791692705,962.0944842139442,1406.482559101667,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,238,67.63265257321643,989.7838401112633,1215.0299935800706,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,239,66.0539974685745,1084.3532830099873,1077.5853896881426,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,240,-85.10482364623272,941.7914754266949,1205.7196467941842,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,241,-141.61842215803392,788.2699465659992,1309.517372877234,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,242,-53.37181439451706,1030.892377067663,1436.3819354968946,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,243,81.03531687582029,1068.1204940099783,1295.0175356801742,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,244,-118.30943273467642,977.2801281251839,1234.29737204855,-509.7234054180517,988.1624396742175,1259.427674260458,0
0,245,37.18517195971265,1048.2761726685508,1310.838443632314,-509.7234054180517,988.1624396742175,1259.427674260458,0
