cell_id,n_timepoints,mean_distance_nm,contact_fraction,transcription_fraction
109,250,513.378926371337,0.080000000000,0.112000000000
110,250,512.267150606517,0.044000000000,0.168000000000
111,250,529.285965585498,0.044000000000,0.152000000000
112,250,536.407453844812,0.040000000000,0.152000000000
113,250,532.726523880546,0.052000000000,0.140000000000
114,250,527.541761051810,0.032000000000,0.148000000000
115,250,546.809443352139,0.024000000000,0.132000000000
116,250,526.498602630717,0.040000000000,0.196000000000
117,250,534.051340764262,0.072000000000,0.128000000000
118,250,540.878066391383,0.032000000000,0.180000000000
119,250,527.665555209048,0.036000000000,0.168000000000
120,250,521.077120895310,0.096000000000,0.188000000000
121,250,526.084259689344,0.060000000000,0.132000000000
122,250,538.691158007569,0.040000000000,0.172000000000
123,250,511.319150154510,0.064000000000,0.140000000000
124,250,521.631589017142,0.044000000000,0.172000000000
125,250,537.106131618542,0.036000000000,0.120000000000
126,250,520.744946878418,0.076000000000,0.124000000000
127,250,529.427274187168,0.044000000000,0.136000000000
128,250,515.538288612101,0.084000000000,0.136000000000
129,250,516.647002061973,0.064000000000,0.168000000000
130,250,522.629280969482,0.060000000000,0.132000000000
131,250,532.019164982570,0.056000000000,0.184000000000
132,250,512.989247608553,0.064000000000,0.148000000000
133,250,533.433641196328,0.040000000000,0.124000000000
134,250,514.031981765491,0.064000000000,0.188000000000
135,250,505.661756861063,0.072000000000,0.176000000000
136,250,525.843346675639,0.064000000000,0.184000000000
137,250,533.128379366887,0.052000000000,0.136000000000
138,250,538.448384910554,0.044000000000,0.140000000000
139,250,529.819625359733,0.036000000000,0.132000000000
140,250,519.865727790685,0.060000000000,0.148000000000
141,250,525.999460680368,0.060000000000,0.120000000000
142,250,544.157018156332,0.024000000000,0.136000000000
143,250,520.077547286940,0.056000000000,0.152000000000
144,250,504.813859741815,0.068000000000,0.112000000000
145,250,540.490940771449,0.048000000000,0.164000000000
146,250,510.471003053463,0.076000000000,0.160000000000
147,250,542.078144560233,0.044000000000,0.196000000000
148,250,530.277682819852,0.044000000000,0.224000000000
149,250,525.674352572569,0.056000000000,0.184000000000
150,250,521.453677204324,0.056000000000,0.164000000000
151,250,541.343637511461,0.028000000000,0.164000000000
152,250,522.278706072227,0.080000000000,0.168000000000
153,250,516.948087904468,0.052000000000,0.148000000000
154,250,523.296112233851,0.068000000000,0.152000000000
155,250,529.640820004978,0.032000000000,0.164000000000
156,250,526.040977771060,0.040000000000,0.144000000000
157,250,518.955078214577,0.056000000000,0.172000000000
158,250,529.295277785754,0.032000000000,0.176000000000
159,250,536.630010414955,0.040000000000,0.196000000000
160,250,522.488475460910,0.036000000000,0.176000000000
161,250,536.921058244627,0.056000000000,0.208000000000
162,250,523.148016756768,0.040000000000,0.164000000000
163,250,537.552754986216,0.024000000000,0.164000000000
164,250,527.792049222386,0.036000000000,0.168000000000
165,250,547.288621211845,0.020000000000,0.152000000000
166,250,529.264288058668,0.048000000000,0.148000000000
167,250,560.245579700921,0.036000000000,0.144000000000
168,250,534.380088736267,0.040000000000,0.140000000000
169,250,522.834037527709,0.052000000000,0.132000000000
170,250,525.822824454386,0.060000000000,0.152000000000
171,250,519.366868913156,0.064000000000,0.164000000000
172,250,515.397456782375,0.060000000000,0.136000000000
173,250,526.247917664140,0.040000000000,0.148000000000
174,250,522.158050418870,0.060000000000,0.160000000000
175,250,524.702445345600,0.048000000000,0.168000000000
176,250,527.800507142044,0.044000000000,0.128000000000
177,250,537.857079820704,0.040000000000,0.148000000000
178,250,529.156180269908,0.064000000000,0.204000000000
179,250,513.764928917861,0.052000000000,0.168000000000
180,250,521.840008371249,0.052000000000,0.156000000000
181,250,512.719794853110,0.056000000000,0.132000000000
182,250,526.981545213063,0.036000000000,0.156000000000
183,250,531.182019185924,0.064000000000,0.124000000000
184,250,540.622399736794,0.028000000000,0.160000000000
185,250,515.499700084459,0.064000000000,0.152000000000
186,250,540.068317017725,0.020000000000,0.128000000000
187,250,525.441876013731,0.048000000000,0.144000000000
188,250,524.721596049188,0.028000000000,0.180000000000
189,250,532.332449172475,0.024000000000,0.136000000000
190,250,534.574947976568,0.060000000000,0.120000000000
191,250,526.525104546757,0.056000000000,0.152000000000
192,250,527.474242925997,0.060000000000,0.152000000000
193,250,524.379417525311,0.032000000000,0.164000000000
194,250,530.141541598242,0.040000000000,0.152000000000
195,250,519.920637963541,0.088000000000,0.176000000000
196,250,520.239503166869,0.044000000000,0.140000000000
197,250,519.727842051223,0.064000000000,0.100000000000
198,250,532.699250990150,0.048000000000,0.188000000000
199,250,532.123277496880,0.044000000000,0.168000000000
200,250,529.129459338959,0.048000000000,0.192000000000
201,250,536.464741459431,0.056000000000,0.172000000000
202,250,522.231788456555,0.084000000000,0.160000000000
203,250,527.577239056485,0.040000000000,0.136000000000
204,250,525.091282233069,0.056000000000,0.140000000000
205,250,534.708520769570,0.028000000000,0.196000000000
206,250,516.937259099131,0.056000000000,0.156000000000
207,250,528.163047284086,0.060000000000,0.160000000000
208,250,521.626415111593,0.056000000000,0.116000000000
209,250,537.287087063607,0.052000000000,0.224000000000
210,250,521.691182003167,0.060000000000,0.108000000000
211,250,523.378603498408,0.044000000000,0.188000000000
212,250,517.476697994686,0.060000000000,0.156000000000
213,250,524.620220751153,0.044000000000,0.156000000000
214,250,512.605214663651,0.064000000000,0.108000000000
215,250,516.700154091249,0.036000000000,0.124000000000
216,250,514.273051771572,0.056000000000,0.192000000000
217,250,527.920205374295,0.052000000000,0.136000000000
218,250,534.394935827419,0.064000000000,0.124000000000
219,250,526.921050010308,0.048000000000,0.116000000000
220,250,512.702684875141,0.036000000000,0.152000000000
221,250,535.002560274581,0.040000000000,0.196000000000
222,250,525.956750147572,0.072000000000,0.132000000000
223,250,532.314899252466,0.064000000000,0.184000000000
224,250,535.261816177137,0.048000000000,0.184000000000
225,250,538.174507848800,0.040000000000,0.144000000000
226,250,521.556394864796,0.048000000000,0.172000000000
227,250,524.124697768671,0.052000000000,0.168000000000
228,250,525.330943310393,0.032000000000,0.124000000000
229,250,523.506190088818,0.076000000000,0.144000000000
230,250,531.326859848484,0.052000000000,0.132000000000
231,250,539.617775373526,0.044000000000,0.124000000000
232,250,528.234774066450,0.048000000000,0.156000000000
233,250,527.141995062886,0.056000000000,0.156000000000
234,250,524.682516328727,0.060000000000,0.132000000000
235,250,525.705153901240,0.060000000000,0.164000000000
236,250,526.445847818080,0.052000000000,0.156000000000
237,250,536.230010023551,0.032000000000,0.184000000000
238,250,530.353338381026,0.044000000000,0.184000000000
239,250,524.896562864244,0.060000000000,0.192000000000
240,250,529.977811268507,0.076000000000,0.108000000000
241,250,524.462287121079,0.068000000000,0.136000000000
242,250,506.152429817323,0.056000000000,0.160000000000
243,250,542.851214343090,0.040000000000,0.172000000000
244,250,535.911798776227,0.024000000000,0.152000000000
245,250,512.187246189863,0.032000000000,0.160000000000
246,250,536.334708668622,0.060000000000,0.172000000000
247,250,522.962884380291,0.056000000000,0.148000000000
248,250,507.527197542746,0.092000000000,0.172000000000
249,250,536.747098204794,0.032000000000,0.148000000000
250,250,524.891189405249,0.048000000000,0.156000000000
251,250,518.326039658816,0.064000000000,0.192000000000
252,250,520.067964034520,0.048000000000,0.132000000000
253,250,528.716780504114,0.028000000000,0.136000000000
254,250,528.662421610709,0.052000000000,0.180000000000
255,250,533.543373843382,0.040000000000,0.180000000000
256,250,526.109045250437,0.036000000000,0.160000000000
257,250,526.979851762966,0.060000000000,0.136000000000
258,250,523.583103940126,0.056000000000,0.156000000000
259,250,519.283699361317,0.056000000000,0.148000000000
260,250,516.382370882031,0.056000000000,0.168000000000
261,250,511.004312936736,0.056000000000,0.156000000000
262,250,530.273423962210,0.048000000000,0.184000000000
263,250,520.960751805685,0.052000000000,0.136000000000
264,250,530.328490791661,0.068000000000,0.128000000000
265,250,530.777596104648,0.032000000000,0.168000000000
266,250,531.844813831534,0.056000000000,0.148000000000
267,250,527.983773666735,0.060000000000,0.112000000000
268,250,519.747449320767,0.056000000000,0.120000000000
269,250,525.311837305193,0.032000000000,0.172000000000
270,250,539.626803659851,0.052000000000,0.160000000000
271,250,531.447626042330,0.052000000000,0.140000000000
272,250,528.806343728373,0.052000000000,0.192000000000
273,250,534.673156300912,0.032000000000,0.140000000000
274,250,519.994600238439,0.044000000000,0.172000000000
275,250,540.230615047468,0.036000000000,0.148000000000
276,250,526.644374750863,0.052000000000,0.172000000000
277,250,520.854858063597,0.060000000000,0.116000000000
278,250,541.772339583231,0.052000000000,0.136000000000
279,250,529.961677537600,0.032000000000,0.120000000000
280,250,534.537883376097,0.068000000000,0.136000000000
281,250,538.312989126101,0.040000000000,0.136000000000
282,250,516.104075646143,0.044000000000,0.112000000000
283,250,528.113422523254,0.044000000000,0.196000000000
284,250,513.252735106341,0.088000000000,0.172000000000
285,250,536.893617774422,0.060000000000,0.156000000000
286,250,532.662909086907,0.032000000000,0.144000000000
287,250,548.376853828992,0.040000000000,0.168000000000
288,250,539.785795584624,0.032000000000,0.140000000000
289,250,530.527588764153,0.068000000000,0.128000000000
290,250,531.802154436222,0.052000000000,0.112000000000
291,250,525.906569194371,0.060000000000,0.148000000000
292,250,534.859287049331,0.028000000000,0.128000000000
293,250,520.509125326315,0.052000000000,0.156000000000
294,250,530.711568066815,0.052000000000,0.144000000000
295,250,533.107393174342,0.044000000000,0.172000000000
296,250,511.178081790913,0.080000000000,0.140000000000
297,250,524.205798474473,0.068000000000,0.156000000000
298,250,524.779282915841,0.064000000000,0.124000000000
299,250,509.657706413340,0.072000000000,0.136000000000
300,250,514.032559712489,0.084000000000,0.148000000000
301,250,523.957986014402,0.060000000000,0.136000000000
302,250,525.510052193957,0.068000000000,0.180000000000
303,250,531.161364255258,0.052000000000,0.156000000000
304,250,524.465232913407,0.048000000000,0.164000000000
305,250,516.748762529049,0.044000000000,0.148000000000
306,250,535.184460161239,0.028000000000,0.124000000000
307,250,538.188957297931,0.040000000000,0.136000000000
308,250,523.242875262229,0.064000000000,0.180000000000
309,250,531.084271618139,0.040000000000,0.208000000000
310,250,540.257323085463,0.048000000000,0.176000000000
311,250,529.462679347232,0.040000000000,0.156000000000
312,250,531.809011325865,0.056000000000,0.156000000000
313,250,525.756253955029,0.056000000000,0.144000000000
314,250,529.381280723554,0.044000000000,0.148000000000
315,250,532.867939386014,0.060000000000,0.180000000000
316,250,542.755422784337,0.060000000000,0.176000000000
317,250,538.862230639074,0.024000000000,0.128000000000
318,250,522.277947947272,0.052000000000,0.176000000000
319,250,528.518964792972,0.068000000000,0.132000000000
320,250,529.314188810849,0.032000000000,0.180000000000
321,250,520.227819174165,0.064000000000,0.160000000000
322,250,532.798559038193,0.056000000000,0.136000000000
323,250,516.690184282726,0.080000000000,0.160000000000
324,250,520.329827568667,0.028000000000,0.152000000000
325,250,522.322397211529,0.060000000000,0.152000000000
326,250,530.651837596295,0.032000000000,0.160000000000
327,250,527.767724628099,0.040000000000,0.152000000000
328,250,532.853902671644,0.044000000000,0.164000000000
329,250,529.707414959703,0.048000000000,0.136000000000
330,250,522.717119184027,0.052000000000,0.144000000000
331,250,514.608452286995,0.068000000000,0.160000000000
332,250,540.618989356073,0.040000000000,0.140000000000
333,250,520.319216561423,0.068000000000,0.172000000000
334,250,531.094857926144,0.064000000000,0.128000000000
335,250,535.075932152486,0.060000000000,0.140000000000
336,250,511.298441492681,0.060000000000,0.148000000000
337,250,524.838429683819,0.060000000000,0.208000000000
338,250,519.803726027601,0.052000000000,0.148000000000
339,250,521.798245656732,0.076000000000,0.188000000000
340,250,526.644587907076,0.040000000000,0.164000000000
341,250,527.202561469507,0.052000000000,0.108000000000
342,250,533.151823540470,0.032000000000,0.172000000000
343,250,519.139847696718,0.048000000000,0.128000000000
344,250,526.464269146942,0.056000000000,0.164000000000
345,250,525.996586516847,0.048000000000,0.128000000000
346,250,535.943335675076,0.060000000000,0.156000000000
347,250,516.303771537868,0.072000000000,0.124000000000
348,250,502.008574631195,0.096000000000,0.116000000000
349,250,530.865378212426,0.048000000000,0.108000000000
350,250,540.036882045732,0.036000000000,0.148000000000
351,250,526.293468536437,0.048000000000,0.180000000000
352,250,514.173974448325,0.048000000000,0.156000000000
353,250,530.858662249752,0.064000000000,0.200000000000
354,250,542.899993703685,0.044000000000,0.148000000000
355,250,518.053754293020,0.080000000000,0.156000000000
356,250,536.418436176396,0.036000000000,0.172000000000
357,250,530.867221521951,0.060000000000,0.148000000000
358,250,529.736521928685,0.044000000000,0.180000000000
359,250,520.476218373237,0.044000000000,0.140000000000
360,250,519.095005096728,0.052000000000,0.176000000000
361,250,529.419315713713,0.032000000000,0.160000000000
362,250,524.365734129835,0.068000000000,0.168000000000
363,250,522.233870731237,0.060000000000,0.132000000000
364,250,503.798491483987,0.068000000000,0.132000000000
365,250,529.298367899246,0.052000000000,0.168000000000
366,250,529.819991385438,0.044000000000,0.208000000000
367,250,497.683107964591,0.084000000000,0.148000000000
368,250,529.562626980325,0.064000000000,0.144000000000
369,250,523.138144478775,0.056000000000,0.164000000000
370,250,518.903645269942,0.084000000000,0.192000000000
371,250,531.490287384987,0.056000000000,0.136000000000
372,250,520.746255534137,0.080000000000,0.196000000000
373,250,540.757747691330,0.020000000000,0.124000000000
374,250,513.145013873585,0.076000000000,0.172000000000
375,250,533.009321898207,0.052000000000,0.188000000000
376,250,524.779111175357,0.068000000000,0.180000000000
377,250,520.566240643146,0.068000000000,0.156000000000
378,250,526.011419493834,0.068000000000,0.136000000000
379,250,527.612602133898,0.044000000000,0.160000000000
380,250,533.326220492644,0.056000000000,0.116000000000
381,250,527.249384159044,0.044000000000,0.136000000000
382,250,525.222709010806,0.044000000000,0.152000000000
383,250,505.134355146161,0.080000000000,0.144000000000
384,250,531.118832333578,0.048000000000,0.168000000000
385,250,500.706822781914,0.080000000000,0.144000000000
386,250,517.326286243899,0.068000000000,0.116000000000
387,250,519.262133433279,0.064000000000,0.168000000000
388,250,535.574644929906,0.052000000000,0.164000000000
389,250,515.930023318523,0.056000000000,0.160000000000
390,250,514.287469199268,0.092000000000,0.128000000000
391,250,523.974531662530,0.044000000000,0.100000000000
392,250,521.596588663508,0.048000000000,0.152000000000
393,250,523.265614366192,0.064000000000,0.144000000000
394,250,528.738853900180,0.040000000000,0.140000000000
395,250,532.550708873412,0.064000000000,0.172000000000
396,250,525.773052925490,0.052000000000,0.156000000000
397,250,520.509428873138,0.040000000000,0.128000000000
398,250,506.732341645820,0.076000000000,0.168000000000
399,250,533.150682483357,0.048000000000,0.116000000000
400,250,511.824817348191,0.084000000000,0.160000000000
401,250,526.944074112472,0.048000000000,0.140000000000
402,250,533.955922222178,0.044000000000,0.136000000000
403,250,534.056406160295,0.044000000000,0.168000000000
404,250,542.444858049716,0.040000000000,0.136000000000
405,250,517.698976077616,0.044000000000,0.144000000000
406,250,522.695299283862,0.032000000000,0.152000000000
407,250,532.371006694787,0.036000000000,0.144000000000
408,250,520.100104726814,0.048000000000,0.164000000000
409,250,540.271741440886,0.040000000000,0.148000000000
410,250,511.694089603585,0.048000000000,0.176000000000
411,250,520.487269051182,0.060000000000,0.120000000000
412,250,518.066325749360,0.068000000000,0.144000000000
413,250,519.907834751928,0.052000000000,0.164000000000
414,250,499.898903062889,0.072000000000,0.140000000000
415,250,521.693936105648,0.040000000000,0.128000000000
416,250,519.620072850769,0.060000000000,0.160000000000
417,250,536.130030582893,0.048000000000,0.160000000000
418,250,524.918452833167,0.056000000000,0.112000000000
419,250,524.026478136333,0.032000000000,0.120000000000
420,250,527.722086089114,0.056000000000,0.176000000000
421,250,520.187284250321,0.048000000000,0.148000000000
422,250,525.588000211667,0.048000000000,0.136000000000
423,250,532.365738767900,0.052000000000,0.156000000000
424,250,519.444412925198,0.064000000000,0.188000000000
425,250,538.222474359540,0.028000000000,0.144000000000
426,250,518.550379390793,0.068000000000,0.204000000000
427,250,532.150702450181,0.056000000000,0.172000000000
428,250,538.078048191906,0.020000000000,0.180000000000
429,250,533.987819274167,0.032000000000,0.172000000000
430,250,542.411579256523,0.052000000000,0.160000000000
431,250,519.436784749729,0.048000000000,0.140000000000
432,250,514.872021594914,0.080000000000,0.148000000000
433,250,523.629290895860,0.056000000000,0.184000000000
434,250,523.070620113855,0.068000000000,0.124000000000
435,250,521.056851012367,0.032000000000,0.140000000000
436,250,512.561440648817,0.048000000000,0.172000000000
437,250,522.181034943032,0.068000000000,0.144000000000
438,250,534.633102035647,0.040000000000,0.188000000000
439,250,531.074790180327,0.048000000000,0.120000000000
440,250,520.986773115390,0.044000000000,0.144000000000
441,250,525.889320868000,0.068000000000,0.164000000000
442,250,509.637249261214,0.076000000000,0.184000000000
443,250,522.586180057285,0.048000000000,0.128000000000
444,250,513.487450959546,0.040000000000,0.156000000000
445,250,526.187224682586,0.060000000000,0.132000000000
446,250,525.791913060199,0.068000000000,0.148000000000
447,250,527.518496353497,0.036000000000,0.156000000000
448,250,531.772414605025,0.052000000000,0.160000000000
449,250,526.644935713460,0.064000000000,0.180000000000
450,250,537.760199879381,0.048000000000,0.136000000000
451,250,525.383432008867,0.044000000000,0.148000000000
452,250,523.669079891076,0.068000000000,0.208000000000
453,250,526.815628579867,0.040000000000,0.164000000000
454,250,541.350024377975,0.032000000000,0.144000000000
455,250,517.449291438560,0.056000000000,0.164000000000
456,250,528.622325378337,0.068000000000,0.180000000000
457,250,536.973251996237,0.048000000000,0.188000000000
458,250,518.635590029253,0.072000000000,0.212000000000
459,250,525.367663740408,0.044000000000,0.196000000000
460,250,519.834162720470,0.048000000000,0.140000000000
461,250,512.672985682744,0.096000000000,0.136000000000
462,250,520.085498588630,0.048000000000,0.192000000000
463,250,535.728520683551,0.036000000000,0.188000000000
464,250,506.595116500465,0.060000000000,0.160000000000
465,250,521.593312402914,0.040000000000,0.160000000000
466,250,531.825267889543,0.044000000000,0.168000000000
467,250,524.544342033894,0.068000000000,0.156000000000
468,250,520.305539992049,0.040000000000,0.180000000000
469,250,523.669674331881,0.096000000000,0.160000000000
470,250,536.844705490391,0.044000000000,0.108000000000
471,250,525.959758013037,0.040000000000,0.120000000000
472,250,523.962808901801,0.060000000000,0.156000000000
473,250,531.144656414269,0.052000000000,0.140000000000
474,250,534.393089129130,0.044000000000,0.156000000000
475,250,511.134929517331,0.072000000000,0.104000000000
476,250,524.187223303025,0.056000000000,0.184000000000
477,250,518.167585529967,0.044000000000,0.148000000000
478,250,523.973614352886,0.052000000000,0.152000000000
479,250,529.036586102207,0.076000000000,0.160000000000
480,250,528.279865723449,0.036000000000,0.164000000000
481,250,518.279308246831,0.088000000000,0.168000000000
482,250,513.435855336512,0.076000000000,0.176000000000
483,250,528.571826222742,0.056000000000,0.128000000000
484,250,545.663248264958,0.048000000000,0.156000000000
485,250,523.038944678288,0.064000000000,0.144000000000
486,250,528.428295453493,0.064000000000,0.112000000000
487,250,511.752520904622,0.076000000000,0.168000000000
488,250,532.273858135149,0.036000000000,0.180000000000
489,250,524.852892028604,0.040000000000,0.212000000000
490,250,518.730781018054,0.064000000000,0.148000000000
491,250,513.765956446577,0.072000000000,0.196000000000
492,250,525.958957710556,0.056000000000,0.156000000000
493,250,529.133809769270,0.048000000000,0.172000000000
494,250,543.961230773453,0.016000000000,0.156000000000
495,250,540.778451982091,0.040000000000,0.160000000000
496,250,529.547021546521,0.036000000000,0.128000000000
497,250,529.030754167170,0.056000000000,0.140000000000
498,250,535.288500244947,0.048000000000,0.156000000000
499,250,512.983657930887,0.080000000000,0.128000000000
500,250,519.580853942430,0.060000000000,0.152000000000
501,250,514.551331839989,0.052000000000,0.148000000000
502,250,528.067744838487,0.052000000000,0.152000000000
503,250,524.862264649318,0.052000000000,0.164000000000
504,250,531.118780353508,0.044000000000,0.128000000000
505,250,520.043941151111,0.080000000000,0.128000000000
506,250,520.579100086380,0.052000000000,0.144000000000
507,250,514.560181217602,0.060000000000,0.136000000000
508,250,524.747428552712,0.060000000000,0.120000000000
509,250,522.388405607434,0.064000000000,0.152000000000
510,250,521.556909341252,0.072000000000,0.176000000000
511,250,525.214456452674,0.044000000000,0.188000000000
512,250,535.256311376571,0.036000000000,0.172000000000
513,250,509.913233742696,0.092000000000,0.132000000000
514,250,511.998586299298,0.036000000000,0.172000000000
515,250,528.056769497717,0.052000000000,0.196000000000
516,250,536.958172819987,0.056000000000,0.172000000000
517,250,530.761791738045,0.032000000000,0.116000000000
518,250,525.723868634215,0.044000000000,0.140000000000
519,250,519.024873909454,0.044000000000,0.140000000000
520,250,536.991900627970,0.060000000000,0.132000000000
521,250,513.160995624046,0.068000000000,0.148000000000
522,250,523.930305866727,0.064000000000,0.172000000000
523,250,530.884602805010,0.056000000000,0.176000000000
524,250,528.014970427506,0.044000000000,0.124000000000
525,250,523.689243716289,0.056000000000,0.132000000000
526,250,538.098908469539,0.060000000000,0.112000000000
527,250,528.615440763475,0.048000000000,0.160000000000
528,250,525.764603082717,0.064000000000,0.156000000000
529,250,537.061010116427,0.040000000000,0.152000000000
530,250,532.001332774871,0.048000000000,0.148000000000
531,250,533.130849735559,0.056000000000,0.156000000000
532,250,530.668963657927,0.040000000000,0.148000000000
533,250,552.219038764203,0.036000000000,0.172000000000
534,250,532.047500163195,0.048000000000,0.184000000000
535,250,518.595717278719,0.084000000000,0.176000000000
536,250,519.049261545447,0.064000000000,0.164000000000
537,250,523.120520494818,0.052000000000,0.156000000000
538,250,537.969882971947,0.020000000000,0.160000000000
539,250,521.731418735921,0.040000000000,0.180000000000
540,250,509.598859562535,0.080000000000,0.180000000000
541,250,525.877993967292,0.060000000000,0.164000000000
542,250,541.009859253664,0.036000000000,0.176000000000
543,250,524.472760339837,0.052000000000,0.152000000000
544,250,523.953541751930,0.060000000000,0.172000000000
545,250,526.897230650805,0.052000000000,0.144000000000
546,250,516.410411497981,0.052000000000,0.156000000000
547,250,522.589385436113,0.036000000000,0.176000000000
548,250,548.777410405023,0.016000000000,0.156000000000
549,250,511.707588149142,0.080000000000,0.156000000000
550,250,526.133448987372,0.064000000000,0.188000000000
551,250,515.677595823094,0.068000000000,0.172000000000
552,250,516.635224662761,0.044000000000,0.108000000000
553,250,527.455323652465,0.064000000000,0.164000000000
554,250,535.839008940550,0.040000000000,0.208000000000
555,250,524.479135527143,0.040000000000,0.124000000000
556,250,524.879503438244,0.064000000000,0.176000000000
